ecoregion,elevation,slope,aspect,n_trend_unfitted_count,n_trend_fitted_count,n_insig_trend_count,n_sig_trend_count,positive_sig_trend_count,negative_sig_trend_count,positive_sig_trend_mean,negative_sig_trend_mean,all_sig_trend_mean,percent_sig_pixels,trend_asymmetry_ratio,lsp_change
40301,3,3,1.0,486,9283,8055,1714,1673,41,0.005932417617941589,-0.00606487873990452,0.005645434449521701,18.463858666379405,40.80487804878049,1
40301,3,3,2.0,521,6938,6058,1401,1368,33,0.005288152016835571,-0.005377065045469474,0.0050369370539118975,20.193139233208417,41.45454545454545,1
40301,3,4,1.0,224,2215,2099,340,326,14,0.0058744155003403725,-0.0059159714679449926,0.005388928978116858,15.349887133182843,23.285714285714285,1
40301,3,4,2.0,207,3321,2936,592,569,23,0.0048416257726047835,-0.0051462701476628694,0.0044535825189457355,17.825956037338152,24.73913043478261,1
40301,4,2,1.0,6,21,25,2,0,2,,-0.007982118277402072,-0.007982118277402072,9.523809523809524,0.0,1
40301,4,2,2.0,3,18,19,2,0,2,,-0.009106232827962047,-0.009106232827962047,11.11111111111111,0.0,1
40301,4,3,1.0,7,26,33,0,0,0,,,,0.0,,0
40301,4,3,2.0,1,23,23,1,1,0,0.005584630761211275,,0.005584630761211275,4.3478260869565215,inf,0
40301,4,4,1.0,20,37,55,2,0,2,,-0.01037471741437912,-0.01037471741437912,5.405405405405405,0.0,1
40301,4,4,2.0,7,75,80,2,2,0,0.003995022213175183,,0.003995022213175183,2.666666666666667,inf,0
40401,1,1,1.0,0,19,12,7,6,1,0.004159429901616617,-0.0022241408852013674,0.0032474912177854766,36.84210526315789,6.0,1
40401,1,1,2.0,0,22,14,8,8,0,0.0038888696794176906,,0.0038888696794176906,36.36363636363637,inf,1
40401,1,2,1.0,33,1667,1098,602,578,24,0.004561663230996837,-0.004581706186267844,0.00419714352000954,36.112777444511096,24.083333333333332,1
40401,1,2,2.0,48,1530,949,629,610,19,0.004319128882409792,-0.005703082206579467,0.004016391186557971,41.11111111111111,32.10526315789474,1
40401,1,3,1.0,81,3072,1939,1214,1180,34,0.004640813321964078,-0.004612894320323063,0.004381648528028525,39.51822916666667,34.705882352941174,1
40401,1,3,2.0,81,3628,2002,1707,1686,21,0.004238881371684314,-0.00489699791063651,0.004126489183676852,47.05071664829107,80.28571428571429,1
40401,1,4,1.0,12,334,258,88,81,7,0.00449956790079859,-0.004089664973485989,0.0038163334676168613,26.34730538922156,11.571428571428571,1
40401,1,4,2.0,9,482,336,155,147,8,0.003605028373047209,-0.005199730192966186,0.0031505892212529687,32.15767634854772,18.375,1
40401,2,1,1.0,31,1194,375,850,34,816,0.0049637500684594025,-0.007368639742321317,-0.0068753441498900884,71.18927973199331,0.041666666666666664,1
40401,2,1,2.0,52,1416,424,1044,33,1011,0.005194672847771108,-0.0071967874262967736,-0.006805103337173939,73.72881355932203,0.032640949554896145,1
40401,2,2,1.0,570,17083,12791,4862,3379,1483,0.0052188456116409295,-0.006711797501882559,0.0015797786150643486,28.461043142305215,2.2784895482130816,1
40401,2,2,2.0,640,18240,12520,6360,4746,1614,0.004946390461482901,-0.006798155116170913,0.001965935027153773,34.868421052631575,2.940520446096654,1
40401,2,3,1.0,2731,53276,43227,12780,12307,473,0.005347448078638605,-0.004816483347914927,0.004971271273884314,23.988287408964638,26.019027484143763,1
40401,2,3,2.0,2367,51237,35804,17800,17337,463,0.0046580487307606375,-0.004343521677025844,0.004423906758917652,34.74051954642153,37.44492440604752,1
40401,2,4,1.0,654,8870,8306,1218,1052,166,0.005305623667263785,-0.0053834062482833265,0.0038488264866555575,13.731679819616685,6.337349397590361,1
40401,2,4,2.0,706,11929,9446,3189,3029,160,0.004205682937414708,-0.004714231602974211,0.003758148811838595,26.733171263307902,18.93125,1
40401,3,1,1.0,1,72,61,12,9,3,0.0052942400398099075,-0.00664792158616283,0.002308699633316723,16.666666666666664,3.0,1
40401,3,1,2.0,5,66,65,6,5,1,0.005463329725547412,-0.00769027444449338,0.0032710623638739465,9.090909090909092,5.0,1
40401,3,2,1.0,469,6299,5998,770,711,59,0.00650305761283873,-0.006846809906353168,0.005480145686043507,12.224162565486585,12.05084745762712,1
40401,3,2,2.0,489,5967,5626,830,764,66,0.005766891813750097,-0.00586486129702565,0.004841957229037809,13.909837439249204,11.575757575757576,1
40401,3,3,1.0,2130,23905,23417,2618,2392,226,0.006548853511071244,-0.006960191649943138,0.0053826792534741276,10.95168374816984,10.584070796460177,1
40401,3,3,2.0,2392,25220,22864,4748,4541,207,0.005514586829007438,-0.0066599618459377615,0.004983809327804057,18.826328310864394,21.93719806763285,1
40401,3,4,1.0,950,6042,6633,359,277,82,0.0070983228816422096,-0.006725350965908802,0.003940826348218302,5.94174114531612,3.3780487804878048,1
40401,3,4,2.0,1341,11484,10894,1931,1780,151,0.005012411908108073,-0.0061704300061566205,0.004137937993528079,16.814698711250436,11.788079470198676,1
40401,4,1,1.0,0,8,6,2,2,0,0.00607621890215073,,0.00607621890215073,25.0,inf,0
40401,4,1,2.0,2,6,8,0,0,0,,,,0.0,,0
40401,4,2,1.0,51,512,531,32,23,9,0.008676362598548646,-0.008122642805658997,0.003951642328615246,6.25,2.5555555555555554,1
40401,4,2,2.0,81,488,539,30,21,9,0.00736444017162934,-0.009281359581561108,0.0023707002456722056,6.147540983606557,2.3333333333333335,1
40401,4,3,1.0,199,1729,1852,76,65,11,0.008495904448566492,-0.0074862650951937025,0.0061826956988117274,4.395604395604396,5.909090909090909,0
40401,4,3,2.0,263,1597,1744,116,91,25,0.007235414152382702,-0.007616875291209646,0.004034489703332627,7.263619286161553,3.64,1
40401,4,4,1.0,142,1083,1163,62,57,5,0.008503852065508292,-0.003502551325948247,0.007535593727487603,5.724838411819022,11.4,1
40401,4,4,2.0,230,1663,1776,117,106,11,0.007224611457637716,-0.006314141591102173,0.0059517372393801185,7.03547805171377,9.636363636363637,1
40401,5,1,1.0,0,2,2,0,0,0,,,,0.0,,0
40401,5,2,1.0,1,15,16,0,0,0,,,,0.0,,0
40401,5,2,2.0,1,13,13,1,1,0,0.01822602773706118,,0.01822602773706118,7.6923076923076925,inf,1
40401,5,3,1.0,0,28,26,2,2,0,0.007492535796604659,,0.007492535796604659,7.142857142857142,inf,1
40401,5,3,2.0,7,48,49,6,6,0,0.0072184576710494636,,0.0072184576710494636,12.5,inf,1
40401,5,4,1.0,8,49,47,10,10,0,0.007604478680129562,,0.007604478680129562,20.408163265306122,inf,1
40401,5,4,2.0,10,38,40,8,8,0,0.01101740287313541,,0.01101740287313541,21.052631578947366,inf,1
40403,1,1,1.0,0,3,3,0,0,0,,,,0.0,,0
40403,1,1,2.0,0,10,7,3,3,0,0.003952901245831878,,0.003952901245831878,30.0,inf,0
40403,1,2,1.0,6,111,94,23,19,4,0.003894825757618696,-0.004029258585931233,0.0025167241326534903,20.72072072072072,4.75,1
40403,1,2,2.0,5,147,126,26,19,7,0.004283141604446177,-0.0049277863569084255,0.001803276384081476,17.687074829931973,2.7142857142857144,1
40403,1,3,1.0,0,161,139,22,18,4,0.0036025720440574275,-0.004643697563001335,0.0021032502973194703,13.664596273291925,4.5,1
40403,1,3,2.0,5,198,135,68,61,7,0.003951451106902206,-0.003889710241513454,0.0031442727328005937,34.34343434343434,8.714285714285714,1
40403,1,4,1.0,0,58,53,5,3,2,0.00400031078623348,-0.0038662472351349607,0.0008536875776861035,8.620689655172415,1.5,0
40403,1,4,2.0,0,34,17,17,16,1,0.0036822509715123347,-0.006002540673528399,0.003112557345333468,50.0,16.0,1
40403,2,1,1.0,3,62,53,12,11,1,0.0037584713205029846,-0.004675648042133876,0.0030556280402832463,19.35483870967742,11.0,1
40403,2,1,2.0,2,80,62,20,18,2,0.004813145130116406,-0.005522479617384949,0.003779582655366271,25.0,9.0,1
40403,2,2,1.0,78,3249,2566,761,697,64,0.004163403325353809,-0.004098863919119193,0.0034685477358054884,23.42259156663589,10.890625,1
40403,2,2,2.0,67,3296,2637,726,653,73,0.003966780957752698,-0.004431238952143194,0.0031223519585482896,22.026699029126213,8.945205479452055,1
40403,2,3,1.0,365,13786,10764,3387,3245,142,0.0041141767664557355,-0.004086372432937347,0.003770368680741588,24.568402727404614,22.85211267605634,1
40403,2,3,2.0,258,12677,9323,3612,3462,150,0.0039262971522409235,-0.0037210179694238447,0.0036087176206103266,28.492545554942023,23.08,1
40403,2,4,1.0,255,8745,7007,1993,1895,98,0.0038503110135720974,-0.004159479882367373,0.003456452755768751,22.790165809033734,19.336734693877553,1
40403,2,4,2.0,174,8991,6811,2354,2203,151,0.003674604433513844,-0.003925384704641944,0.00318709451003826,26.181737292848407,14.589403973509933,1
40403,3,1,1.0,18,30,41,7,7,0,0.0042160875413700585,,0.0042160875413700585,23.333333333333332,inf,1
40403,3,1,2.0,44,31,67,8,5,3,0.003640427819492153,-0.006393580333131295,-0.00012232523774164034,25.806451612903224,1.6666666666666667,0
40403,3,2,1.0,207,1619,1515,311,289,22,0.005149886024798966,-0.005120845145211895,0.0044233391253126675,19.209388511426805,13.136363636363637,1
40403,3,2,2.0,229,1368,1333,264,243,21,0.005471373202833522,-0.0043457206323917015,0.004690468011395152,19.298245614035086,11.571428571428571,1
40403,3,3,1.0,521,8420,7256,1685,1633,52,0.004982556893897119,-0.004031781366441364,0.004704369600402993,20.01187648456057,31.403846153846153,1
40403,3,3,2.0,406,5018,4354,1070,1041,29,0.004772814727622159,-0.004793787927486359,0.004513532973418282,21.323236349143084,35.89655172413793,1
40403,3,4,1.0,413,5626,5190,849,796,53,0.004594408584162751,-0.00402498896759889,0.004056330762910257,15.090650551013155,15.018867924528301,1
40403,3,4,2.0,212,4584,3839,957,927,30,0.004237544397496684,-0.004870430433298046,0.003952027945120673,20.876963350785342,30.9,1
40403,4,1,1.0,5,2,7,0,0,0,,,,0.0,,0
40403,4,1,2.0,17,4,21,0,0,0,,,,0.0,,0
40403,4,2,1.0,641,237,841,37,35,2,0.004537898158282397,-0.003804899721329374,0.004086936110735815,15.611814345991561,17.5,1
40403,4,2,2.0,498,300,752,46,44,2,0.00614861442963425,-0.0035369218223624756,0.005727504157808305,15.333333333333332,22.0,1
40403,4,3,1.0,767,788,1412,143,140,3,0.004511821066912405,-0.0058948175473646685,0.0042934999771023965,18.14720812182741,46.666666666666664,1
40403,4,3,2.0,871,652,1467,56,52,4,0.006300524863128321,-0.006208488024357292,0.005407023942593635,8.588957055214724,13.0,1
40403,4,4,1.0,182,454,568,68,62,6,0.004520362088148656,-0.004470730134289427,0.0037270304214629428,14.977973568281937,10.333333333333334,1
40403,4,4,2.0,302,675,906,71,64,7,0.00665239046309581,-0.006545975330447086,0.005351143131338059,10.518518518518519,9.142857142857142,1
40501,1,1,1.0,1,0,1,0,0,0,,,,,,0
40501,1,2,1.0,1,22,20,3,2,1,0.0037872687809997136,-0.003861020815062832,0.0012378389156455316,13.636363636363635,2.0,0
40501,1,2,2.0,1,29,23,7,7,0,0.003908360638553778,,0.003908360638553778,24.137931034482758,inf,1
40501,1,3,1.0,0,17,10,7,7,0,0.0040292896867916515,,0.0040292896867916515,41.17647058823529,inf,1
40501,1,3,2.0,1,22,15,8,7,1,0.003372514321156026,-0.005013781424724695,0.002324227352920936,36.36363636363637,7.0,1
40501,1,4,1.0,0,4,4,0,0,0,,,,0.0,,0
40501,1,4,2.0,1,3,4,0,0,0,,,,0.0,,0
40501,2,1,2.0,0,4,4,0,0,0,,,,0.0,,0
40501,2,2,1.0,21,173,177,17,13,4,0.005521642465631424,-0.005206152445465698,0.0029974554277262186,9.826589595375722,3.25,1
40501,2,2,2.0,17,264,249,32,20,12,0.006485584863561501,-0.005253396455304887,0.002083466868986606,12.121212121212121,1.6666666666666667,0
40501,2,3,1.0,120,1085,1042,163,148,15,0.00616525730019829,-0.006322572761152573,0.005016070484736554,15.023041474654377,9.866666666666667,1
40501,2,3,2.0,127,1096,1039,184,165,19,0.005138664739394505,-0.006032288008232647,0.003985142444802571,16.78832116788321,8.68421052631579,1
40501,2,4,1.0,69,375,408,36,26,10,0.006047175694864613,-0.004653817762422574,0.003074677512284838,9.6,2.6,1
40501,2,4,2.0,104,1028,948,184,175,9,0.004513480722018157,-0.0044488992084160605,0.004075103442812136,17.898832684824903,19.444444444444443,1
40501,3,1,1.0,7,14,20,1,0,1,,-0.006833264562818739,-0.006833264562818739,7.142857142857142,0.0,1
40501,3,1,2.0,2,20,20,2,1,1,0.008894213608333043,-0.006535326441129049,0.001179443583601997,10.0,1.0,0
40501,3,2,1.0,190,1339,1431,98,66,32,0.007924229525187261,-0.0061010052854669344,0.0033445610155858913,7.318894697535475,2.0625,1
40501,3,2,2.0,269,2251,2368,152,94,58,0.0067681559667288425,-0.006937554319461959,0.0015383454627876153,6.752554420257663,1.6206896551724137,0
40501,3,3,1.0,1474,9159,10011,622,460,162,0.007475424725453314,-0.007392565978853335,0.0036030541561644447,6.791134403319139,2.8395061728395063,1
40501,3,3,2.0,1540,10356,10976,920,741,179,0.006145559356250595,-0.006509245508935573,0.0036833744966111126,8.883738895326381,4.139664804469274,1
40501,3,4,1.0,901,4105,4646,360,194,166,0.0074444698842019525,-0.006183373620190246,0.0011605198238433276,8.76979293544458,1.1686746987951808,0
40501,3,4,2.0,1212,8787,9106,893,725,168,0.005628193426812579,-0.00614757442952195,0.0034128194068078757,10.162740411972232,4.315476190476191,1
40501,4,1,1.0,7,25,32,0,0,0,,,,0.0,,0
40501,4,1,2.0,1,27,27,1,1,0,0.005677832497490777,,0.005677832497490777,3.7037037037037033,inf,0
40501,4,2,1.0,215,1572,1680,107,79,28,0.008096322873614102,-0.006396337184470426,0.0043038510827134785,6.806615776081425,2.8214285714285716,1
40501,4,2,2.0,287,1877,2005,159,127,32,0.00905529050003562,-0.006997230961654789,0.005824594356802328,8.470964304741608,3.96875,1
40501,4,3,1.0,1348,8413,9186,575,442,133,0.009448258269083363,-0.007510507461072278,0.005525622021934319,6.834660644241056,3.3233082706766917,1
40501,4,3,2.0,1550,8713,9560,703,573,130,0.008884433481793439,-0.0076277387552535665,0.005830973466407789,8.06840353494778,4.407692307692308,1
40501,4,4,1.0,1055,4934,5601,388,271,117,0.009536330159458813,-0.007514397964398478,0.004394744616955454,7.863802188893393,2.3162393162393164,1
40501,4,4,2.0,1281,8703,9242,742,573,169,0.008895270227836663,-0.007572714105693019,0.005144475952410091,8.525795702631276,3.3905325443786984,1
40501,5,1,1.0,3,3,6,0,0,0,,,,0.0,,0
40501,5,1,2.0,1,1,2,0,0,0,,,,0.0,,0
40501,5,2,1.0,78,129,192,15,14,1,0.01131944745124309,-0.008964090421795846,0.009967211593040492,11.627906976744185,14.0,1
40501,5,2,2.0,115,167,260,22,22,0,0.00998122016003117,,0.00998122016003117,13.17365269461078,inf,1
40501,5,3,1.0,503,498,955,46,46,0,0.009618637444207098,,0.009618637444207098,9.236947791164658,inf,1
40501,5,3,2.0,576,656,1146,86,80,6,0.011105139525847029,-0.009893143873978919,0.009640143009580103,13.109756097560975,13.333333333333334,1
40501,5,4,1.0,337,250,547,40,39,1,0.009934112915612811,-0.00407114395728478,0.009583981493790372,16.0,39.0,1
40501,5,4,2.0,740,616,1285,71,63,8,0.011659328933822545,-0.00787693786800191,0.009458059435025421,11.525974025974026,7.875,1
40502,2,1,1.0,0,3,3,0,0,0,,,,0.0,,0
40502,2,1,2.0,0,5,5,0,0,0,,,,0.0,,0
40502,2,2,1.0,11,223,181,53,52,1,0.004720876382984688,-0.0035081125441051666,0.004565612440964125,23.766816143497756,52.0,1
40502,2,2,2.0,16,492,381,127,126,1,0.0049575926659351744,-0.0035081125441051666,0.004890933569793124,25.8130081300813,126.0,1
40502,2,3,1.0,33,885,709,209,207,2,0.005076732558551653,-0.003995253737010653,0.00498991929256541,23.61581920903955,103.5,1
40502,2,3,2.0,102,2450,1844,708,693,15,0.004417071671028669,-0.004199324093478263,0.004234520913306066,28.89795918367347,46.2,1
40502,2,4,1.0,11,353,297,67,67,0,0.004777681530960548,,0.004777681530960548,18.980169971671387,inf,1
40502,2,4,2.0,64,1386,1020,430,422,8,0.004096799273684962,-0.004687156429866472,0.003933376841990982,31.024531024531026,52.75,1
40502,3,1,1.0,138,185,294,29,22,7,0.004946771451902581,-0.003401041006923975,0.0029317822377030677,15.675675675675677,3.142857142857143,1
40502,3,1,2.0,22,170,170,22,21,1,0.0040932422805370836,-0.002335075148962494,0.003801046033741648,12.941176470588237,21.0,1
40502,3,2,1.0,418,7931,7130,1219,1170,49,0.004817830256565795,-0.004475044008092175,0.004444285679889634,15.370066826377506,23.877551020408163,1
40502,3,2,2.0,570,8627,7796,1401,1348,53,0.004727446789155567,-0.004488240173290766,0.004378816233117268,16.239712530427727,25.433962264150942,1
40502,3,3,1.0,2434,34089,31507,5016,4706,310,0.005031788597505923,-0.004369495607320816,0.004450768241944463,14.714424007744434,15.180645161290322,1
40502,3,3,2.0,2642,38492,34067,7067,6845,222,0.00464487997911179,-0.005106008229699341,0.004338569354751231,18.359659149953238,30.833333333333332,1
40502,3,4,1.0,2244,17047,17377,1914,1748,166,0.004878699224476993,-0.0045676451948918045,0.00405942379416601,11.22778201443069,10.53012048192771,1
40502,3,4,2.0,1556,27224,23686,5094,4895,199,0.0043626816221289146,-0.004857989724645245,0.004002470864765731,18.711431090214518,24.597989949748744,1
40502,4,1,1.0,12,70,72,10,7,3,0.005313979240698412,-0.0035491227512321776,0.002655048643119235,14.285714285714285,2.3333333333333335,1
40502,4,1,2.0,17,76,88,5,3,2,0.004703703121521021,-0.004323183496793111,0.0010929484741953681,6.578947368421052,1.5,0
40502,4,2,1.0,586,4665,4885,366,269,97,0.006034741033181338,-0.0065994596214940925,0.0026863326629531508,7.845659163987138,2.7731958762886597,1
40502,4,2,2.0,762,4194,4613,343,255,88,0.005433543613465857,-0.0064970418172174286,0.0023726353980135853,8.178350023843587,2.897727272727273,1
40502,4,3,1.0,2355,18217,19353,1219,882,337,0.00601311729455083,-0.00638095411904993,0.0025867005050648115,6.691551847175716,2.6172106824925816,1
40502,4,3,2.0,3089,15944,17641,1392,1152,240,0.0053751585250020155,-0.006920705904446841,0.003255181899234971,8.73055694932263,4.8,1
40502,4,4,1.0,1812,8192,9420,584,382,202,0.0063605807193550445,-0.006204750239323297,0.002014353230223153,7.12890625,1.891089108910891,0
40502,4,4,2.0,1170,11000,11217,953,808,145,0.005472575302310931,-0.006094832911230568,0.003712581397837146,8.663636363636364,5.572413793103448,1
40502,5,1,1.0,1,0,1,0,0,0,,,,,,0
40502,5,1,2.0,1,0,1,0,0,0,,,,,,0
40502,5,2,1.0,81,9,90,0,0,0,,,,0.0,,0
40502,5,2,2.0,83,11,94,0,0,0,,,,0.0,,0
40502,5,3,1.0,114,7,121,0,0,0,,,,0.0,,0
40502,5,3,2.0,107,10,117,0,0,0,,,,0.0,,0
40502,5,4,1.0,23,3,26,0,0,0,,,,0.0,,0
40502,5,4,2.0,13,6,19,0,0,0,,,,0.0,,0
40701,1,1,1.0,4512,133927,80681,57758,55833,1925,0.007137547188798403,-0.0068159189099535845,0.006672496074838475,43.12647935069105,29.004155844155843,1
40701,1,1,2.0,4902,224257,142045,87114,83456,3658,0.006644670207053916,-0.006250786282298074,0.006103177681879437,38.84561017047405,22.81465281574631,1
40701,1,2,1.0,186,12730,9686,3230,3103,127,0.005167745034185689,-0.0047427498002232055,0.004778075423049487,25.37313432835821,24.433070866141733,1
40701,1,2,2.0,199,22185,16417,5967,5675,292,0.0048516330830439686,-0.004760469201164795,0.004381257036959008,26.89655172413793,19.434931506849313,1
40701,1,3,1.0,7,823,728,102,93,9,0.0048659876726250455,-0.005676381537453794,0.003935778624676912,12.393681652490887,10.333333333333334,1
40701,1,3,2.0,25,1962,1713,274,259,15,0.004418144777189298,-0.004308237741338983,0.0039404231064669466,13.96534148827727,17.266666666666666,1
40701,1,4,2.0,0,1,0,1,1,0,0.006017252510669185,,0.006017252510669185,100.0,inf,0
81003,2,2,2.0,0,1,1,0,0,0,,,,0.0,,0
81003,2,3,2.0,2,4,5,1,1,0,0.0060620252575193136,,0.0060620252575193136,25.0,inf,0
81003,2,4,2.0,0,9,6,3,3,0,0.004719211809992136,,0.004719211809992136,33.33333333333333,inf,0
81003,3,1,1.0,1,2,3,0,0,0,,,,0.0,,0
81003,3,1,2.0,0,1,1,0,0,0,,,,0.0,,0
81003,3,2,1.0,18,110,124,4,3,1,0.008190142175956079,-0.00409269705414772,0.0051194323684301294,3.6363636363636362,3.0,0
81003,3,2,2.0,73,422,469,26,16,10,0.005237087356579928,-0.00647983232187532,0.0007305797879432941,6.161137440758294,1.6,0
81003,3,3,1.0,182,830,970,42,29,13,0.0071344654374028245,-0.006233672849812077,0.0029967083485029733,5.0602409638554215,2.230769230769231,1
81003,3,3,2.0,146,848,936,58,35,23,0.006251491500677985,-0.007522826758700003,0.0007892618460970586,6.839622641509433,1.5217391304347827,0
81003,3,4,1.0,94,287,356,25,15,10,0.007567121463844457,-0.006573394655135514,0.0019109150162524686,8.710801393728223,1.5,0
81003,3,4,2.0,152,863,927,88,75,13,0.005613208742603428,-0.006277935276073702,0.003856562467117034,10.196987253765933,5.769230769230769,1
