ecoregion,elevation,slope,aspect,n_trend_unfitted_count,n_trend_fitted_count,n_insig_trend_count,n_sig_trend_count,positive_sig_trend_count,negative_sig_trend_count,positive_sig_trend_mean,negative_sig_trend_mean,all_sig_trend_mean,percent_sig_pixels,trend_asymmetry_ratio,lsp_change
40401,3,2,1.0,469,6299,6358,410,280,130,2.6983826787317566,-2.83595239463019,0.9435935091291878,6.508969677726623,2.1538461538461537,1
40401,3,2,2.0,489,5967,5962,494,394,100,2.9822464130787174,-3.229296337053358,1.7248490952382163,8.278867102396514,3.94,1
40401,3,3,1.0,2130,23905,24424,1611,1162,449,2.4392101559233317,-2.7524907256646003,0.9922370362256402,6.739175904622464,2.5879732739420938,1
40401,3,3,2.0,2392,25220,25320,2292,1985,307,3.0494258264633953,-3.039953898023869,2.2337890134539755,9.08802537668517,6.465798045602606,1
40401,3,4,1.0,950,6042,6646,346,214,132,2.799880398162278,-2.616334688847345,0.7335786886672775,5.72658060244952,1.621212121212121,0
40401,3,4,2.0,1341,11484,11706,1119,976,143,3.2479534819432536,-2.964006364213665,2.4541105346685095,9.743991640543365,6.825174825174825,1
40401,4,1,1.0,0,8,8,0,0,0,,,,0.0,,0
40401,4,1,2.0,2,6,7,1,0,1,,-2.948229259914822,-2.948229259914822,16.666666666666664,0.0,0
40401,4,2,1.0,51,512,530,33,11,22,3.904430127900909,-3.2793374989551385,-0.8847482900031228,6.4453125,0.5,0
40401,4,2,2.0,81,488,543,26,15,11,3.564338581239924,-3.2912989259644387,0.6638765589611553,5.327868852459016,1.3636363636363635,0
40401,4,3,1.0,199,1729,1841,87,28,59,3.046863419835519,-3.4899968766177043,-1.3861797697132185,5.0318102949681895,0.4745762711864407,1
40401,4,3,2.0,263,1597,1756,104,69,35,4.096158645259205,-3.6585488394977808,1.4864013186582967,6.512210394489667,1.9714285714285715,0
40401,4,4,1.0,142,1083,1142,83,22,61,3.169949665262799,-3.5515773608556156,-1.7699677876676017,7.663896583564174,0.36065573770491804,1
40401,4,4,2.0,230,1663,1781,112,68,44,3.693741743416051,-3.6594287398354974,0.8049961964243713,6.734816596512328,1.5454545454545454,0
40401,5,1,1.0,0,2,2,0,0,0,,,,0.0,,0
40401,5,2,1.0,1,15,16,0,0,0,,,,0.0,,0
40401,5,2,2.0,1,13,13,1,0,1,,-2.0788931846618652,-2.0788931846618652,7.6923076923076925,0.0,1
40401,5,3,1.0,0,28,27,1,0,1,,-4.930274963378906,-4.930274963378906,3.571428571428571,0.0,0
40401,5,3,2.0,7,48,50,5,0,5,,-4.267909991479529,-4.267909991479529,10.416666666666668,0.0,1
40401,5,4,1.0,8,49,51,6,0,6,,-4.661130233244463,-4.661130233244463,12.244897959183673,0.0,1
40401,5,4,2.0,10,38,45,3,1,2,5.944507598876953,-7.317700632413228,-2.896964555316501,7.894736842105263,0.5,0
40403,1,1,1.0,0,3,3,0,0,0,,,,0.0,,0
40403,1,1,2.0,0,10,9,1,0,1,,-2.928309713091169,-2.928309713091169,10.0,0.0,0
40403,1,2,1.0,6,111,108,9,7,2,1.9254114332106238,-1.1981603647369186,1.231284367000059,8.108108108108109,3.5,1
40403,1,2,2.0,5,147,141,11,7,4,1.7543183183044242,-1.2538078197232494,0.660454268112543,7.482993197278912,1.75,0
40403,1,3,1.0,0,161,144,17,16,1,1.8389757907861737,-1.124113114674886,1.6646764434061112,10.559006211180124,16.0,1
40403,1,3,2.0,5,198,190,13,8,5,1.757006661736681,-1.154234077697734,0.6372986850311368,6.565656565656567,1.6,0
40403,1,4,1.0,0,58,51,7,6,1,1.5413487481179209,-1.9576664460011017,1.0414894346723464,12.068965517241379,6.0,1
40403,1,4,2.0,0,34,30,4,0,4,,-1.5410976252302069,-1.5410976252302069,11.76470588235294,0.0,1
40403,2,1,1.0,3,62,60,5,4,1,1.198101128324021,-1.4025194242403105,0.6779770178111548,8.064516129032258,4.0,1
40403,2,1,2.0,2,80,73,9,5,4,1.6430149168637562,-2.631780549664518,-0.25689417937103226,11.25,1.25,0
40403,2,2,1.0,78,3249,3085,242,150,92,1.5609677158697113,-1.7985371985992875,0.2838005583029845,7.44844567559249,1.6304347826086956,0
40403,2,2,2.0,67,3296,3114,249,152,97,1.6421347357519884,-1.5939991223221626,0.38147214847009037,7.554611650485437,1.5670103092783505,0
40403,2,3,1.0,365,13786,12986,1165,799,366,1.543326445860442,-1.5645826449885287,0.5669361220400788,8.450602060060932,2.1830601092896176,1
40403,2,3,2.0,258,12677,11888,1047,789,258,1.6625533598019224,-1.266357920216116,0.9408159097115177,8.259051826141832,3.058139534883721,1
40403,2,4,1.0,255,8745,8379,621,340,281,1.5236439928746874,-1.4120655061897114,0.19524726302429107,7.1012006861063455,1.209964412811388,0
40403,2,4,2.0,174,8991,8524,641,477,164,1.576257081261029,-1.336097124729992,0.8311305761400815,7.1293515737960185,2.908536585365854,1
40403,3,1,1.0,18,30,46,2,2,0,2.624676357833365,,2.624676357833365,6.666666666666667,inf,1
40403,3,1,2.0,44,31,73,2,1,1,1.4109783172607422,-2.4079339345296225,-0.49847780863444013,6.451612903225806,1.0,0
40403,3,2,1.0,207,1619,1680,146,53,93,1.6399071201022233,-2.010173915014558,-0.6851444981570962,9.017912291537987,0.5698924731182796,0
40403,3,2,2.0,229,1368,1472,125,75,50,1.7967101399760403,-2.23165510064974,0.18536404372572834,9.137426900584796,1.5,0
40403,3,3,1.0,521,8420,8247,694,353,341,1.5363366469836726,-1.8420187926960547,-0.12363338893965159,8.242280285035628,1.035190615835777,0
40403,3,3,2.0,406,5018,5046,378,242,136,1.836331198955519,-1.9976574060241068,0.45690672732263765,7.532881626145875,1.7794117647058822,0
40403,3,4,1.0,413,5626,5651,388,181,207,1.5048656683193704,-1.721349053963512,-0.2163365159913427,6.896551724137931,0.8743961352657005,0
40403,3,4,2.0,212,4584,4516,280,182,98,1.849219613252008,-2.006332431821289,0.4997763974763544,6.108202443280978,1.8571428571428572,0
40403,4,1,1.0,5,2,7,0,0,0,,,,0.0,,0
40403,4,1,2.0,17,4,21,0,0,0,,,,0.0,,0
40403,4,2,1.0,641,237,861,17,7,10,1.4539027914150844,-1.8806586734420712,-0.5076039526185365,7.172995780590717,0.7,0
40403,4,2,2.0,498,300,776,22,8,14,2.010151100470659,-1.938755681699202,-0.5027895790919797,7.333333333333333,0.5714285714285714,0
40403,4,3,1.0,767,788,1499,56,22,34,2.229662691097163,-2.2385914575834867,-0.4832058991732315,7.1065989847715745,0.6470588235294118,0
40403,4,3,2.0,871,652,1498,25,9,16,1.8731774170675912,-2.3852344271245034,-0.8522061632153494,3.834355828220859,0.5625,0
40403,4,4,1.0,182,454,609,27,6,21,1.693929689728945,-1.8574741338281409,-1.0682732841487887,5.947136563876652,0.2857142857142857,1
40403,4,4,2.0,302,675,938,39,22,17,2.256857076294475,-2.06044429484829,0.3749564786168594,5.777777777777778,1.2941176470588236,0
40501,1,1,1.0,1,0,1,0,0,0,,,,,,0
40501,1,2,1.0,1,22,20,3,3,0,1.547239743472259,,1.547239743472259,13.636363636363635,inf,1
40501,1,2,2.0,1,29,29,1,1,0,1.3291546655079676,,1.3291546655079676,3.4482758620689653,inf,0
40501,1,3,1.0,0,17,16,1,1,0,1.5919278462727866,,1.5919278462727866,5.88235294117647,inf,1
40501,1,3,2.0,1,22,19,4,3,1,2.8108442612236324,-1.6229004859924316,1.7024080744196166,18.181818181818183,3.0,1
40501,1,4,1.0,0,4,3,1,1,0,1.8590405782063804,,1.8590405782063804,25.0,inf,0
40501,1,4,2.0,1,3,4,0,0,0,,,,0.0,,0
40501,2,1,2.0,0,4,4,0,0,0,,,,0.0,,0
40501,2,2,1.0,21,173,184,10,8,2,2.255401898576877,-1.4895334671191476,1.5064148254376724,5.780346820809249,4.0,1
40501,2,2,2.0,17,264,266,15,10,5,2.045670712451313,-2.3105558018174848,0.5935952076950471,5.681818181818182,2.0,0
40501,2,3,1.0,120,1085,1118,87,67,20,2.053607454804786,-2.6957327326080427,0.9618051128708026,8.018433179723502,3.35,1
40501,2,3,2.0,127,1096,1112,111,99,12,2.4919779916883886,-2.3553905658012284,1.967938147635457,10.127737226277372,8.25,1
40501,2,4,1.0,69,375,408,36,28,8,1.997440810630893,-1.957214434241386,1.1186285339926088,9.6,3.5,1
40501,2,4,2.0,104,1028,1002,130,126,4,2.422154939484509,-2.6913127944927018,2.2648174707467486,12.645914396887159,31.5,1
40501,3,1,1.0,7,14,19,2,1,1,0.8658806193958629,-3.168990294138591,-1.151554837371364,14.285714285714285,1.0,0
40501,3,1,2.0,2,20,20,2,0,2,,-2.921761131286621,-2.921761131286621,10.0,0.0,1
40501,3,2,1.0,190,1339,1464,65,31,34,2.4914676977728174,-2.5352329091432786,-0.1378833889217556,4.854368932038835,0.9117647058823529,0
40501,3,2,2.0,269,2251,2395,125,72,53,2.6525273744809486,-2.7614530110495092,0.35699969101603435,5.553087516659263,1.3584905660377358,0
40501,3,3,1.0,1474,9159,10157,476,228,248,2.38882534024506,-2.889162825165968,-0.3610508467758115,5.197073916366415,0.9193548387096774,0
40501,3,3,2.0,1540,10356,11144,752,570,182,3.104029246716613,-2.8179094148001047,1.6707940919346418,7.261490923136346,3.131868131868132,1
40501,3,4,1.0,901,4105,4757,249,130,119,2.3665275818431137,-2.5445391028828164,0.01947161605040016,6.065773447015834,1.0924369747899159,0
40501,3,4,2.0,1212,8787,9344,655,470,185,3.058127250750231,-2.5344391377167628,1.4785474311068816,7.454193695231592,2.5405405405405403,1
40501,4,1,1.0,7,25,31,1,0,1,,-6.334783554077148,-6.334783554077148,4.0,0.0,0
40501,4,1,2.0,1,27,26,2,1,1,4.150230407714844,-4.984634986290565,-0.4172022892878604,7.4074074074074066,1.0,0
40501,4,2,1.0,215,1572,1683,104,47,57,2.4058099242763182,-3.6705864987785075,-0.9245227306671919,6.615776081424936,0.8245614035087719,0
40501,4,2,2.0,287,1877,2050,114,48,66,3.404750746028809,-3.6036401413307995,-0.6527387150741222,6.073521576984549,0.7272727272727273,0
40501,4,3,1.0,1348,8413,9260,501,190,311,2.787731211338356,-3.281829605603942,-0.9800001540689391,5.955069535243076,0.6109324758842444,0
40501,4,3,2.0,1550,8713,9714,549,243,306,3.364042600514678,-3.54165059975986,-0.485032297998999,6.300929645357511,0.7941176470588235,0
40501,4,4,1.0,1055,4934,5683,306,127,179,2.4205771770233353,-3.37036061393664,-0.9669321843552127,6.20186461289015,0.7094972067039106,0
40501,4,4,2.0,1281,8703,9500,484,191,293,3.250147955522726,-3.2171601347422842,-0.6649786363112572,5.561300700907733,0.6518771331058021,0
40501,5,1,1.0,3,3,6,0,0,0,,,,0.0,,0
40501,5,1,2.0,1,1,2,0,0,0,,,,0.0,,0
40501,5,2,1.0,78,129,194,13,1,12,3.0584487915039062,-3.4409849644205224,-2.941028521657105,10.077519379844961,0.08333333333333333,1
40501,5,2,2.0,115,167,269,13,0,13,,-4.874954488841082,-4.874954488841082,7.784431137724551,0.0,1
40501,5,3,1.0,503,498,954,47,4,43,6.340029207865396,-3.5390158608161686,-2.698246067736887,9.437751004016064,0.09302325581395349,1
40501,5,3,2.0,576,656,1173,59,7,52,5.157921913691929,-4.217537817423297,-3.1051951374604743,8.99390243902439,0.1346153846153846,1
40501,5,4,1.0,337,250,565,22,3,19,4.170348593923781,-3.2886241599186974,-2.2714915116674503,8.799999999999999,0.15789473684210525,1
40501,5,4,2.0,740,616,1303,53,5,48,2.285763153173985,-3.705183648688896,-3.1399999881357936,8.603896103896105,0.10416666666666667,1
40502,2,1,1.0,0,3,3,0,0,0,,,,0.0,,0
40502,2,1,2.0,0,5,4,1,1,0,1.066625807020399,,1.066625807020399,20.0,inf,0
40502,2,2,1.0,11,223,225,9,6,3,2.107700670036318,-1.3140123067308125,0.967129677780608,4.0358744394618835,2.0,0
40502,2,2,2.0,16,492,469,39,21,18,1.863526123171658,-1.621859266772484,0.2548867124282078,7.926829268292683,1.1666666666666667,0
40502,2,3,1.0,33,885,858,60,31,29,1.719238317876445,-1.9718354077004039,-0.06478064948569887,6.779661016949152,1.0689655172413792,0
40502,2,3,2.0,102,2450,2350,202,132,70,1.9980031660648978,-1.840062025855861,0.6679805748052285,8.244897959183675,1.8857142857142857,0
40502,2,4,1.0,11,353,347,17,6,11,1.815432746723445,-1.6138437716330563,-0.4035108828013499,4.815864022662889,0.5454545454545454,0
40502,2,4,2.0,64,1386,1346,104,61,43,2.172845749427802,-1.582903257806119,0.619987986821469,7.503607503607504,1.4186046511627908,0
40502,3,1,1.0,138,185,307,16,7,9,1.890649295075397,-2.4209403392185145,-0.5346198742149281,8.64864864864865,0.7777777777777778,0
40502,3,1,2.0,22,170,175,17,7,10,1.3014247367074885,-2.475306660359428,-0.920181967449521,10.0,0.7,0
40502,3,2,1.0,418,7931,7721,628,228,400,1.950470451505502,-1.9453232679723447,-0.5309268220472666,7.918295296936073,0.57,0
40502,3,2,2.0,570,8627,8600,597,264,333,2.12173817589763,-2.0551383382658903,-0.2080773671785046,6.920134461574127,0.7927927927927928,0
40502,3,3,1.0,2434,34089,34174,2349,1046,1303,1.8062822187374374,-1.9608896341661006,-0.2833835642907918,6.890785884009505,0.8027628549501151,0
40502,3,3,2.0,2642,38492,38695,2439,1369,1070,2.337573261821222,-2.270419903656214,0.31602644465809904,6.33638158578406,1.2794392523364486,0
40502,3,4,1.0,2244,17047,18265,1026,500,526,1.7393564710915976,-1.8993235174790881,-0.12608765560253546,6.018654308676013,0.9505703422053232,0
40502,3,4,2.0,1556,27224,27220,1560,912,648,2.295168478654252,-2.192556318647041,0.4310366397752533,5.730238025271818,1.4074074074074074,0
40502,4,1,1.0,12,70,79,3,2,1,3.190580113728841,-4.853327664462003,0.5092775209985598,4.285714285714286,2.0,0
40502,4,1,2.0,17,76,92,1,1,0,2.461246054513114,,2.461246054513114,1.3157894736842104,inf,0
40502,4,2,1.0,586,4665,4919,332,203,129,2.1754833877046407,-2.200530384480083,0.4751647834521427,7.116827438370847,1.573643410852713,0
40502,4,2,2.0,762,4194,4694,262,165,97,2.207727086075259,-2.302728053403004,0.537825755810406,6.247019551740582,1.7010309278350515,0
40502,4,3,1.0,2355,18217,19491,1081,700,381,2.019018719579724,-2.2286411074019035,0.521924923020982,5.934017675797333,1.837270341207349,0
40502,4,3,2.0,3089,15944,18067,966,579,387,2.3094336551040207,-2.2517574616439,0.4821241704441394,6.058705469141997,1.496124031007752,0
40502,4,4,1.0,1812,8192,9433,571,366,205,2.0490477642245453,-2.072452999889841,0.5693495914689425,6.97021484375,1.7853658536585366,0
40502,4,4,2.0,1170,11000,11499,671,346,325,2.040878829894721,-2.1220961574382,0.024534760024081184,6.1,1.0646153846153845,0
40502,5,1,1.0,1,0,1,0,0,0,,,,,,0
40502,5,1,2.0,1,0,1,0,0,0,,,,,,0
40502,5,2,1.0,81,9,90,0,0,0,,,,0.0,,0
40502,5,2,2.0,83,11,92,2,2,0,1.9048050513634314,,1.9048050513634314,18.181818181818183,inf,1
40502,5,3,1.0,114,7,120,1,1,0,1.1520880593193903,,1.1520880593193903,14.285714285714285,inf,0
40502,5,3,2.0,107,10,117,0,0,0,,,,0.0,,0
40502,5,4,1.0,23,3,26,0,0,0,,,,0.0,,0
40502,5,4,2.0,13,6,19,0,0,0,,,,0.0,,0
40701,1,1,1.0,4512,133927,114958,23481,18025,5456,2.9736297624175823,-3.8107889055658983,1.3972152889063234,17.532685716845744,3.3037023460410557,1
40701,1,1,2.0,4902,224257,190334,38825,31841,6984,2.7087008517325097,-3.363489999182205,1.6164102940302978,17.31272602415978,4.559135166093929,1
40701,1,2,1.0,186,12730,12060,856,565,291,2.159838150669675,-2.1765538856201987,0.6856674934730008,6.724273369992144,1.9415807560137457,0
40701,1,2,2.0,199,22185,20398,1986,1544,442,2.3242466915535114,-2.22464215485349,1.311855518284682,8.951994590939824,3.493212669683258,1
40701,1,3,1.0,7,823,788,42,27,15,2.1561740775629237,-1.8770359443153992,0.7157419268920939,5.103280680437424,1.8,0
40701,1,3,2.0,25,1962,1823,164,135,29,2.456681221235745,-2.3397730069299927,1.6085277296698526,8.35881753312946,4.655172413793103,1
40701,1,4,2.0,0,1,0,1,0,1,,-3.512172212787703,-3.512172212787703,100.0,0.0,0
81003,2,2,2.0,0,1,1,0,0,0,,,,0.0,,0
81003,2,3,2.0,2,4,6,0,0,0,,,,0.0,,0
81003,2,4,2.0,0,9,9,0,0,0,,,,0.0,,0
81003,3,1,1.0,1,2,3,0,0,0,,,,0.0,,0
81003,3,1,2.0,0,1,1,0,0,0,,,,0.0,,0
81003,3,2,1.0,18,110,126,2,1,1,2.4920578002929688,-2.4890594482421875,0.001499176025390625,1.8181818181818181,1.0,0
81003,3,2,2.0,73,422,466,29,17,12,3.5002931613324955,-2.8542637951529723,0.8708213172695429,6.872037914691943,1.4166666666666667,0
81003,3,3,1.0,182,830,972,40,15,25,2.2132496403680757,-2.46898273859918,-0.7131455964864593,4.819277108433735,0.6,0
81003,3,3,2.0,146,848,935,59,31,28,2.9315531867573092,-2.257160759982072,0.46911266966065385,6.9575471698113205,1.1071428571428572,0
81003,3,4,1.0,94,287,365,16,5,11,2.2328863910575967,-2.602521169265899,-1.0914563066648069,5.574912891986063,0.45454545454545453,1
81003,3,4,2.0,152,863,963,52,30,22,3.6862877357406396,-2.1903323225464892,1.2000254033883926,6.025492468134415,1.3636363636363635,0
81003,4,1,1.0,15,27,40,2,0,2,,-2.9618644078572594,-2.9618644078572594,7.4074074074074066,0.0,1
81003,4,1,2.0,21,26,46,1,0,1,,-3.7824840545654297,-3.7824840545654297,3.8461538461538463,0.0,0
81003,4,2,1.0,881,1467,2233,115,67,48,2.849517891295742,-3.190398191864883,0.3285094391939163,7.839127471029311,1.3958333333333333,0
81003,4,2,2.0,1005,2097,2973,129,53,76,2.7574538509038593,-3.1898605658190196,-0.7463903015840386,6.151645207439199,0.6973684210526315,0
81003,4,3,1.0,2028,5938,7575,391,169,222,2.5198425799195334,-3.3158336280671645,-0.7935081059450366,6.58470865611317,0.7612612612612613,0
81003,4,3,2.0,2468,7861,9804,525,209,316,3.1750979734922447,-3.2968953503669103,-0.7204256271544086,6.678539626001781,0.6613924050632911,0
