ecoregion,elevation,slope,aspect,n_trend_unfitted_count,n_trend_fitted_count,n_insig_trend_count,n_sig_trend_count,positive_sig_trend_count,negative_sig_trend_count,positive_sig_trend_mean,negative_sig_trend_mean,all_sig_trend_mean,percent_sig_pixels,trend_asymmetry_ratio,lsp_change
40401,3,1,1.0,1,72,67,6,2,4,3.3711127387152775,-1.6606141394311253,0.016628153284342268,8.333333333333332,0.5,0
40401,3,1,2.0,5,66,67,4,4,0,2.6999254870669906,,2.6999254870669906,6.0606060606060606,inf,1
40401,3,2,1.0,469,6299,6441,327,204,123,1.8115354102177257,-1.8524148043206952,0.4333523019968518,5.191300206381965,1.6585365853658536,0
40401,3,2,2.0,489,5967,6019,437,359,78,2.2909835929050884,-2.699410414825766,1.400249651021778,7.323613205966146,4.602564102564102,1
40401,3,3,1.0,2130,23905,24870,1165,688,477,1.6401597978414364,-1.6809451123996437,0.28035976163114,4.873457435682912,1.4423480083857443,0
40401,3,3,2.0,2392,25220,25336,2276,2055,221,2.386590832344566,-2.168143261010418,1.9443253513992884,9.024583663758921,9.298642533936652,1
40401,3,4,1.0,950,6042,6704,288,149,139,1.7816566123685065,-1.616407495667282,0.14161872689290048,4.766633565044687,1.0719424460431655,0
40401,3,4,2.0,1341,11484,11449,1376,1285,91,2.5078801798571706,-2.0000772808503657,2.2097521791853785,11.981887843956809,14.12087912087912,1
40401,4,1,1.0,0,8,6,2,1,1,1.680029296875,-2.314013671875,-0.31699218750000013,25.0,1.0,0
40401,4,1,2.0,2,6,8,0,0,0,,,,0.0,,0
40401,4,2,1.0,51,512,537,26,19,7,2.068119891806586,-2.0774831238929616,0.9519960029644002,5.078125,2.7142857142857144,1
40401,4,2,2.0,81,488,533,36,27,9,2.5194672522069936,-2.0111782364855664,1.3868058800338536,7.377049180327869,3.0,1
40401,4,3,1.0,199,1729,1851,77,43,34,1.794546619681591,-1.7543337508421624,0.227508533995778,4.4534412955465585,1.2647058823529411,0
40401,4,3,2.0,263,1597,1769,91,67,24,2.632595477975608,-2.4229189166415908,1.2992730002743687,5.698184095178459,2.7916666666666665,1
40401,4,4,1.0,142,1083,1176,49,14,35,1.6620922069750086,-1.9518345312073937,-0.9192840345838503,4.524469067405355,0.4,0
40401,4,4,2.0,230,1663,1790,103,61,42,2.2341142012619457,-2.2795304230728965,0.3935989175525927,6.19362597714973,1.4523809523809523,0
40401,5,1,1.0,0,2,2,0,0,0,,,,0.0,,0
40401,5,2,1.0,1,15,16,0,0,0,,,,0.0,,0
40401,5,2,2.0,1,13,13,1,1,0,2.9067826704545454,,2.9067826704545454,7.6923076923076925,inf,1
40401,5,3,1.0,0,28,25,3,1,2,1.4421522352430556,-1.5376866658528647,-0.5444070321542246,10.714285714285714,0.5,0
40401,5,3,2.0,7,48,52,3,0,3,,-2.0289238823784723,-2.0289238823784723,6.25,0.0,1
40401,5,4,1.0,8,49,54,3,0,3,,-2.5157798690025253,-2.5157798690025253,6.122448979591836,0.0,1
40401,5,4,2.0,10,38,41,7,0,7,,-3.664019149381194,-3.664019149381194,18.421052631578945,0.0,1
40403,1,1,1.0,0,3,3,0,0,0,,,,0.0,,0
40403,1,1,2.0,0,10,9,1,0,1,,-3.5721846147017047,-3.5721846147017047,10.0,0.0,0
40403,1,2,1.0,6,111,109,8,5,3,1.3129683721633185,-1.0295925685337612,0.43450801940191364,7.207207207207207,1.6666666666666667,0
